"generator","q","rtag","sample_size","rep","method","abs_ate_err","rand_index"
"sevt",0.5,"exp",1000,15,"dag_bayes",0.171080994402521,0.518145161290323
"dag",0.5,"exp",1000,15,"tree_bayes",0.0241267829993352,0.723790322580645
"dag",0.5,"exp",1000,15,"bhc",0.10469182463818,0.675403225806452
"dag",0.5,"exp",1000,15,"csbhc",0.0852131805921782,0.782258064516129
"dag",0.5,"exp",1000,15,"dag_tabu",0.0207511503472348,0.741935483870968
"dag",0.5,"exp",1000,15,"dag_pc",0.0207511503472348,0.741935483870968
"dag",0.5,"exp",1000,15,"dag_bayes",0.0207517338910758,0.741935483870968
"sevt",0.8,"exp",1000,15,"tree_bayes",0.269534976975051,0.169354838709677
"sevt",0.8,"exp",1000,15,"bhc",0.238741497447376,0.596774193548387
"sevt",0.8,"exp",1000,15,"csbhc",0.24166637100593,0.375
"sevt",0.8,"exp",1000,15,"dag_tabu",0.258398236477111,0.508064516129032
"sevt",0.8,"exp",1000,15,"dag_pc",0.258398236477111,0.508064516129032
"sevt",0.8,"exp",1000,15,"dag_bayes",0.258407757834303,0.508064516129032
"dag",0.8,"exp",1000,15,"tree_bayes",0.00288556894138372,1
"dag",0.8,"exp",1000,15,"bhc",0.0160243604066461,0.485887096774194
"dag",0.8,"exp",1000,15,"csbhc",0.0160243604066461,0.485887096774194
"dag",0.8,"exp",1000,15,"dag_tabu",0.00386235533316526,0.225806451612903
"dag",0.8,"exp",1000,15,"dag_pc",0.00517312342023168,0.483870967741935
"dag",0.8,"exp",1000,15,"dag_bayes",0.00466284543735934,0.483870967741935
"sevt",0,"unif",1000,15,"tree_bayes",0.0299146684388365,0.806451612903226
"sevt",0,"unif",1000,15,"bhc",0.0116928491260497,0.747983870967742
"sevt",0,"unif",1000,15,"csbhc",0.0243111667036975,0.82258064516129
"sevt",0,"unif",1000,15,"dag_tabu",0.0572673060906306,0.774193548387097
"sevt",0,"unif",1000,15,"dag_pc",0.0622645901715222,0.516129032258065
"sevt",0,"unif",1000,15,"dag_bayes",0.0572673193442306,0.774193548387097
"dag",0,"unif",1000,15,"tree_bayes",0.0776703755990127,0.719758064516129
"dag",0,"unif",1000,15,"bhc",0.0724346568569727,0.713709677419355
"dag",0,"unif",1000,15,"csbhc",0.101020626640182,0.647177419354839
"dag",0,"unif",1000,15,"dag_tabu",0.0805321025404904,0.870967741935484
"dag",0,"unif",1000,15,"dag_pc",0.0805321025404904,0.870967741935484
"dag",0,"unif",1000,15,"dag_bayes",0.0805321025404904,0.870967741935484
"sevt",0.5,"unif",1000,15,"tree_bayes",0.167691074750922,0.612903225806452
"sevt",0.5,"unif",1000,15,"bhc",0.107460519604908,0.725806451612903
"sevt",0.5,"unif",1000,15,"csbhc",0.150034099500973,0.540322580645161
"sevt",0.5,"unif",1000,15,"dag_tabu",0.174849800872504,0.743951612903226
"sevt",0.5,"unif",1000,15,"dag_pc",0.174849800872504,0.743951612903226
"sevt",0.5,"unif",1000,15,"dag_bayes",0.179806385226243,0.526209677419355
"dag",0.5,"unif",1000,15,"tree_bayes",0.0222103485218897,0.774193548387097
"dag",0.5,"unif",1000,15,"bhc",0.0120295966016236,0.770161290322581
"dag",0.5,"unif",1000,15,"csbhc",0.00947361241288847,0.88508064516129
"dag",0.5,"unif",1000,15,"dag_tabu",0.0195680151345161,0.862903225806452
"dag",0.5,"unif",1000,15,"dag_pc",0.0576492416786963,0.798387096774194
"dag",0.5,"unif",1000,15,"dag_bayes",0.0194406546582099,0.862903225806452
"sevt",0.8,"unif",1000,15,"tree_bayes",0.011626372986892,0.435483870967742
"sevt",0.8,"unif",1000,15,"bhc",0.0337236556807968,0.493951612903226
"sevt",0.8,"unif",1000,15,"csbhc",0.00775578799426763,0.493951612903226
"sevt",0.8,"unif",1000,15,"dag_tabu",0.0116474631724397,0.584677419354839
"sevt",0.8,"unif",1000,15,"dag_pc",0.0116474631724397,0.584677419354839
"sevt",0.8,"unif",1000,15,"dag_bayes",0.0115001698270529,0.584677419354839
"dag",0.8,"unif",1000,15,"tree_bayes",0.0805507739708147,0.508064516129032
"dag",0.8,"unif",1000,15,"bhc",0.102721815280682,0.606854838709677
"dag",0.8,"unif",1000,15,"csbhc",0.107845604168379,0.570564516129032
"dag",0.8,"unif",1000,15,"dag_tabu",0.117755376516897,0.604838709677419
"dag",0.8,"unif",1000,15,"dag_pc",0.117755376516897,0.604838709677419
"dag",0.8,"unif",1000,15,"dag_bayes",0.117694351171502,0.604838709677419
"sevt",0,"exp",5000,15,"tree_bayes",0.0104002413219463,0.86491935483871
"sevt",0,"exp",5000,15,"bhc",0.00365894482228751,0.82258064516129
"sevt",0,"exp",5000,15,"csbhc",0.0100887804020857,0.824596774193548
"sevt",0,"exp",5000,15,"dag_tabu",0.00658352092594389,1
"sevt",0,"exp",5000,15,"dag_pc",0.0116289372132934,0.967741935483871
"sevt",0,"exp",5000,15,"dag_bayes",0.0065815194654581,1
"dag",0,"exp",5000,15,"tree_bayes",0.0014106658134333,1
"dag",0,"exp",5000,15,"bhc",0.00417280291794064,0.889112903225806
"dag",0,"exp",5000,15,"csbhc",0.000318299475457806,1
"dag",0,"exp",5000,15,"dag_tabu",0.000314114692170686,1
"dag",0,"exp",5000,15,"dag_pc",0.000314114692170686,1
"dag",0,"exp",5000,15,"dag_bayes",0.000314114692170686,1
"sevt",0.5,"exp",5000,15,"tree_bayes",0.657832851822033,0.643145161290323
"sevt",0.5,"exp",5000,15,"bhc",0.665493034395367,0.61491935483871
"sevt",0.5,"exp",5000,15,"csbhc",0.668614214070576,0.604838709677419
"sevt",0.5,"exp",5000,15,"dag_tabu",0.649919914637675,0.945564516129032
"sevt",0.5,"exp",5000,15,"dag_pc",0.613629741407511,0.856854838709677
"sevt",0.5,"exp",5000,15,"dag_bayes",0.640636803112057,0.945564516129032
"dag",0.5,"exp",5000,15,"tree_bayes",0.0023610153089424,0.741935483870968
"dag",0.5,"exp",5000,15,"bhc",8.44216583013591e-05,0.782258064516129
"dag",0.5,"exp",5000,15,"csbhc",0,0.741935483870968
"dag",0.5,"exp",5000,15,"dag_tabu",0.00523205086334155,0.838709677419355
"dag",0.5,"exp",5000,15,"dag_pc",0.00523205086334155,0.838709677419355
"dag",0.5,"exp",5000,15,"dag_bayes",0.00523187628808862,0.838709677419355
"sevt",0.8,"exp",5000,15,"tree_bayes",0.161718478702326,0.209677419354839
"sevt",0.8,"exp",5000,15,"bhc",0.158853105312577,0.485887096774194
"sevt",0.8,"exp",5000,15,"csbhc",0.159481885866955,0.48991935483871
"sevt",0.8,"exp",5000,15,"dag_tabu",0.164888152992931,0.495967741935484
"sevt",0.8,"exp",5000,15,"dag_pc",0.164888152992931,0.495967741935484
"sevt",0.8,"exp",5000,15,"dag_bayes",0.164924154238406,0.495967741935484
"dag",0.8,"exp",5000,15,"tree_bayes",0.00381554086552057,0.830645161290323
"dag",0.8,"exp",5000,15,"bhc",0.00452808777905078,0.798387096774194
"dag",0.8,"exp",5000,15,"csbhc",0.00446702502227125,0.8125
"dag",0.8,"exp",5000,15,"dag_tabu",0.0121881563314448,0.741935483870968
"dag",0.8,"exp",5000,15,"dag_pc",0.0121881563314448,0.741935483870968
"dag",0.8,"exp",5000,15,"dag_bayes",0.0121881563314448,0.741935483870968
"sevt",0,"unif",5000,15,"tree_bayes",0.0160959515652384,0.881048387096774
"sevt",0,"unif",5000,15,"bhc",0.0156347138897882,0.774193548387097
"sevt",0,"unif",5000,15,"csbhc",0.00884508633049519,0.756048387096774
"sevt",0,"unif",5000,15,"dag_tabu",0.0110868571916346,0.967741935483871
"sevt",0,"unif",5000,15,"dag_pc",0.0508608464221596,0.774193548387097
"sevt",0,"unif",5000,15,"dag_bayes",0.0508612785679158,0.774193548387097
"dag",0,"unif",5000,15,"tree_bayes",0.00306785763617484,0.828629032258065
"dag",0,"unif",5000,15,"bhc",0.00807569299483568,0.715725806451613
"dag",0,"unif",5000,15,"csbhc",0.0122220536773791,0.75
"dag",0,"unif",5000,15,"dag_tabu",0.00128587690584897,0.870967741935484
"dag",0,"unif",5000,15,"dag_pc",0.00128587690584892,0.870967741935484
"dag",0,"unif",5000,15,"dag_bayes",0.00128587445451372,0.870967741935484
"sevt",0.5,"unif",5000,15,"tree_bayes",0.300615995962866,0.391129032258065
"sevt",0.5,"unif",5000,15,"bhc",0.28884746514239,0.693548387096774
"sevt",0.5,"unif",5000,15,"csbhc",0.314005020093535,0.477822580645161
"sevt",0.5,"unif",5000,15,"dag_tabu",0.301893344540787,0.502016129032258
"sevt",0.5,"unif",5000,15,"dag_pc",0.301893344540787,0.502016129032258
"sevt",0.5,"unif",5000,15,"dag_bayes",0.30185077103266,0.502016129032258
"dag",0.5,"unif",5000,15,"tree_bayes",0.001010778117174,0.631048387096774
"dag",0.5,"unif",5000,15,"bhc",0.00408450420332973,0.75
"dag",0.5,"unif",5000,15,"csbhc",0.000525179643197149,0.776209677419355
"dag",0.5,"unif",5000,15,"dag_tabu",0.00284221097507525,0.870967741935484
"dag",0.5,"unif",5000,15,"dag_pc",0.00284221097507525,0.870967741935484
"dag",0.5,"unif",5000,15,"dag_bayes",0.00284200525672445,0.870967741935484
"sevt",0.8,"unif",5000,15,"tree_bayes",0.0560063239911857,0.328629032258065
"sevt",0.8,"unif",5000,15,"bhc",0.0539105400565525,0.576612903225806
"sevt",0.8,"unif",5000,15,"csbhc",0.043342181025436,0.5
"sevt",0.8,"unif",5000,15,"dag_tabu",0.0555031137836459,0.627016129032258
"sevt",0.8,"unif",5000,15,"dag_pc",0.0551818731112544,0.497983870967742
"sevt",0.8,"unif",5000,15,"dag_bayes",0.0552657695600025,0.497983870967742
"dag",0.8,"unif",5000,15,"tree_bayes",0.173711888631832,0.612903225806452
"dag",0.8,"unif",5000,15,"bhc",0.166673247048371,0.516129032258065
"dag",0.8,"unif",5000,15,"csbhc",0.167088731091171,0.612903225806452
"dag",0.8,"unif",5000,15,"dag_tabu",0.179365624674907,0.612903225806452
"dag",0.8,"unif",5000,15,"dag_pc",0.179365624674907,0.612903225806452
"dag",0.8,"unif",5000,15,"dag_bayes",0.179376252795232,0.612903225806452
"sevt",0,"exp",500,16,"tree_bayes",0.0204497067560466,0.872983870967742
"sevt",0,"exp",500,16,"bhc",0.0554108369231038,0.790322580645161
"sevt",0,"exp",500,16,"csbhc",0.0575086915346,0.782258064516129
"sevt",0,"exp",500,16,"dag_tabu",0.0157702446837472,0.967741935483871
"sevt",0,"exp",500,16,"dag_pc",0.063390919037331,0.774193548387097
"sevt",0,"exp",500,16,"dag_bayes",0.00848767069302627,0.967741935483871
"dag",0,"exp",500,16,"tree_bayes",0.0288604353497478,0.649193548387097
"dag",0,"exp",500,16,"bhc",0.0218502394518023,0.691532258064516
"dag",0,"exp",500,16,"csbhc",0.0562159297570169,0.747983870967742
"dag",0,"exp",500,16,"dag_tabu",0.0101581097853656,0.870967741935484
"dag",0,"exp",500,16,"dag_pc",0.0101581097853656,0.870967741935484
"dag",0,"exp",500,16,"dag_bayes",0.0101577017103494,0.870967741935484
"sevt",0.5,"exp",500,16,"tree_bayes",0.0705471474223549,0.618951612903226
"sevt",0.5,"exp",500,16,"bhc",0.0819504582758995,0.705645161290323
"sevt",0.5,"exp",500,16,"csbhc",0.0784679124840386,0.641129032258065
"sevt",0.5,"exp",500,16,"dag_tabu",0.0700972104614594,0.73991935483871
"sevt",0.5,"exp",500,16,"dag_pc",0.063090574133352,0.868951612903226
"sevt",0.5,"exp",500,16,"dag_bayes",0.0693772224124834,0.73991935483871
"dag",0.5,"exp",500,16,"tree_bayes",0.176385996631667,0.840725806451613
"dag",0.5,"exp",500,16,"bhc",0.179167839579306,0.707661290322581
"dag",0.5,"exp",500,16,"csbhc",0.189810507781895,0.868951612903226
"dag",0.5,"exp",500,16,"dag_tabu",0.187282526915715,0.943548387096774
"dag",0.5,"exp",500,16,"dag_pc",0.168653713286472,0.508064516129032
"dag",0.5,"exp",500,16,"dag_bayes",0.202093692421685,0.943548387096774
"sevt",0.8,"exp",500,16,"tree_bayes",0.161792750818787,0.183467741935484
"sevt",0.8,"exp",500,16,"bhc",0.164705020273495,0.61491935483871
"sevt",0.8,"exp",500,16,"csbhc",0.229152053320704,0.506048387096774
"sevt",0.8,"exp",500,16,"dag_tabu",0.194547901008233,0.524193548387097
"sevt",0.8,"exp",500,16,"dag_pc",0.194547901008233,0.524193548387097
"sevt",0.8,"exp",500,16,"dag_bayes",0.194586874374219,0.524193548387097
"dag",0.8,"exp",500,16,"tree_bayes",0.00064140653951035,0.467741935483871
"dag",0.8,"exp",500,16,"bhc",0.0290567950860277,0.558467741935484
"dag",0.8,"exp",500,16,"csbhc",0.0265559585344224,0.514112903225806
"dag",0.8,"exp",500,16,"dag_tabu",0.00407023807328899,0.637096774193548
"dag",0.8,"exp",500,16,"dag_pc",0.00883145842257499,0.588709677419355
"dag",0.8,"exp",500,16,"dag_bayes",0.0072770370964157,0.588709677419355
"sevt",0,"unif",500,16,"tree_bayes",0.0327142318330944,0.75
"sevt",0,"unif",500,16,"bhc",0.0397039039360966,0.647177419354839
"sevt",0,"unif",500,16,"csbhc",0.031552167592504,0.651209677419355
"sevt",0,"unif",500,16,"dag_tabu",0.0478237071140742,0.774193548387097
"sevt",0,"unif",500,16,"dag_pc",0.0478237071140743,0.774193548387097
"sevt",0,"unif",500,16,"dag_bayes",0.0477707052953459,0.774193548387097
"dag",0,"unif",500,16,"tree_bayes",0.0858288926291451,0.608870967741935
"dag",0,"unif",500,16,"bhc",0.0854870021294588,0.745967741935484
"dag",0,"unif",500,16,"csbhc",0.124040123190854,0.804435483870968
"dag",0,"unif",500,16,"dag_tabu",0.145100138877447,0.935483870967742
"dag",0,"unif",500,16,"dag_pc",0.0927574479340847,0.806451612903226
"dag",0,"unif",500,16,"dag_bayes",0.0945420190838044,0.806451612903226
"sevt",0.5,"unif",500,16,"tree_bayes",0.123064834332789,0.604838709677419
"sevt",0.5,"unif",500,16,"bhc",0.115559504874693,0.679435483870968
"sevt",0.5,"unif",500,16,"csbhc",0.157650155271847,0.679435483870968
"sevt",0.5,"unif",500,16,"dag_tabu",0.150770254167418,0.524193548387097
"sevt",0.5,"unif",500,16,"dag_pc",0.150770254167418,0.524193548387097
"sevt",0.5,"unif",500,16,"dag_bayes",0.15043846267416,0.524193548387097
"dag",0.5,"unif",500,16,"tree_bayes",0.124803247373319,0.727822580645161
"dag",0.5,"unif",500,16,"bhc",0.115934296757218,0.610887096774194
"dag",0.5,"unif",500,16,"csbhc",0.178047457004517,0.67741935483871
"dag",0.5,"unif",500,16,"dag_tabu",0.184898204595859,0.508064516129032
"dag",0.5,"unif",500,16,"dag_pc",0.184898204595859,0.508064516129032
"dag",0.5,"unif",500,16,"dag_bayes",0.183710823049529,0.508064516129032
"sevt",0.8,"unif",500,16,"tree_bayes",0.0310405758529247,0.38508064516129
"sevt",0.8,"unif",500,16,"bhc",0.0637224253358163,0.558467741935484
"sevt",0.8,"unif",500,16,"csbhc",0.0350456194272787,0.560483870967742
"sevt",0.8,"unif",500,16,"dag_tabu",0.0327114826514309,0.48991935483871
"sevt",0.8,"unif",500,16,"dag_pc",0.0327114826514309,0.48991935483871
"sevt",0.8,"unif",500,16,"dag_bayes",0.0344039459534052,0.48991935483871
"dag",0.8,"unif",500,16,"tree_bayes",0.14169278888953,0.57258064516129
"dag",0.8,"unif",500,16,"bhc",0.168488240795675,0.667338709677419
"dag",0.8,"unif",500,16,"csbhc",0.165185976901538,0.586693548387097
"dag",0.8,"unif",500,16,"dag_tabu",0.185553511654067,0.508064516129032
"dag",0.8,"unif",500,16,"dag_pc",0.185553511654067,0.508064516129032
"dag",0.8,"unif",500,16,"dag_bayes",0.185559802090438,0.508064516129032
"sevt",0,"exp",1000,16,"tree_bayes",0.0130935729705436,0.842741935483871
"sevt",0,"exp",1000,16,"bhc",0.0292352513990796,0.8125
"sevt",0,"exp",1000,16,"csbhc",0.00250234566555707,0.852822580645161
"sevt",0,"exp",1000,16,"dag_tabu",0.0428495076937213,0.903225806451613
"sevt",0,"exp",1000,16,"dag_pc",0.0428495076937215,0.903225806451613
"sevt",0,"exp",1000,16,"dag_bayes",0.0548874583859755,0.774193548387097
"dag",0,"exp",1000,16,"tree_bayes",0.00426646225160672,0.735887096774194
"dag",0,"exp",1000,16,"bhc",0.00421589137018133,0.675403225806452
"dag",0,"exp",1000,16,"csbhc",0.00921014372251536,0.689516129032258
"dag",0,"exp",1000,16,"dag_tabu",0.00841280437210307,0.741935483870968
"dag",0,"exp",1000,16,"dag_pc",0.00841268852029867,0.741935483870968
"dag",0,"exp",1000,16,"dag_bayes",0.00841455972543071,0.741935483870968
"sevt",0.5,"exp",1000,16,"tree_bayes",0.0338765368399615,0.633064516129032
"sevt",0.5,"exp",1000,16,"bhc",0.0428947700633706,0.69758064516129
"sevt",0.5,"exp",1000,16,"csbhc",0.00944753343550928,0.610887096774194
"sevt",0.5,"exp",1000,16,"dag_tabu",0.0167127155927788,0.889112903225806
"sevt",0.5,"exp",1000,16,"dag_pc",0.0278617907991402,0.727822580645161
"sevt",0.5,"exp",1000,16,"dag_bayes",0.0166955860127216,0.889112903225806
"dag",0.5,"exp",1000,16,"tree_bayes",0.212180297577708,0.705645161290323
"dag",0.5,"exp",1000,16,"bhc",0.15383414261515,0.921370967741935
"dag",0.5,"exp",1000,16,"csbhc",0.153457151882547,0.953629032258065
"dag",0.5,"exp",1000,16,"dag_tabu",0.159780910977336,0.870967741935484
"dag",0.5,"exp",1000,16,"dag_pc",0.159780910977336,0.870967741935484
"dag",0.5,"exp",1000,16,"dag_bayes",0.15978065764239,0.870967741935484
"sevt",0.8,"exp",1000,16,"tree_bayes",0.0650653852690401,0.550403225806452
"sevt",0.8,"exp",1000,16,"bhc",0.0530081153814671,0.6875
"sevt",0.8,"exp",1000,16,"csbhc",0.0696589768829391,0.455645161290323
"sevt",0.8,"exp",1000,16,"dag_tabu",0.0546640465821396,0.701612903225806
"sevt",0.8,"exp",1000,16,"dag_pc",0.0562301197896085,0.495967741935484
"sevt",0.8,"exp",1000,16,"dag_bayes",0.0561403500618842,0.495967741935484
"dag",0.8,"exp",1000,16,"tree_bayes",1.94837559652055e-05,1
"dag",0.8,"exp",1000,16,"bhc",0.00716543107081941,0.485887096774194
"dag",0.8,"exp",1000,16,"csbhc",0.0246657521522575,0.612903225806452
"dag",0.8,"exp",1000,16,"dag_tabu",0.00569209921955688,0.483870967741935
"dag",0.8,"exp",1000,16,"dag_pc",0.00569209921955688,0.483870967741935
"dag",0.8,"exp",1000,16,"dag_bayes",0.00578836950060195,0.483870967741935
"sevt",0,"unif",1000,16,"tree_bayes",0.0293289193991305,0.75
"sevt",0,"unif",1000,16,"bhc",0.0280256388936854,0.784274193548387
"sevt",0,"unif",1000,16,"csbhc",0.0117956420723823,0.73991935483871
"sevt",0,"unif",1000,16,"dag_tabu",0.0245926201829915,0.967741935483871
"sevt",0,"unif",1000,16,"dag_pc",0.0350536207025327,1
"sevt",0,"unif",1000,16,"dag_bayes",0.0245966673916069,0.967741935483871
"dag",0,"unif",1000,16,"tree_bayes",0.0114509584014337,0.854838709677419
"dag",0,"unif",1000,16,"bhc",0.0170386257397898,0.756048387096774
"dag",0,"unif",1000,16,"csbhc",0.0464608832824825,0.61491935483871
"dag",0,"unif",1000,16,"dag_tabu",0.0504528307389566,0.967741935483871
"dag",0,"unif",1000,16,"dag_pc",0.00391640917765684,0.903225806451613
"dag",0,"unif",1000,16,"dag_bayes",0.0504296323788881,0.967741935483871
"sevt",0.5,"unif",1000,16,"tree_bayes",0.0872160513430956,0.405241935483871
"sevt",0.5,"unif",1000,16,"bhc",0.109154874186938,0.574596774193548
"sevt",0.5,"unif",1000,16,"csbhc",0.0706589826586769,0.719758064516129
"sevt",0.5,"unif",1000,16,"dag_tabu",0.0614774686876279,0.522177419354839
"sevt",0.5,"unif",1000,16,"dag_pc",0.0614774686876279,0.522177419354839
"sevt",0.5,"unif",1000,16,"dag_bayes",0.0614879430306262,0.522177419354839
"dag",0.5,"unif",1000,16,"tree_bayes",0.0280651268233603,0.487903225806452
"dag",0.5,"unif",1000,16,"bhc",0.00134333059987179,0.604838709677419
"dag",0.5,"unif",1000,16,"csbhc",0.0463308215611594,0.508064516129032
"dag",0.5,"unif",1000,16,"dag_tabu",0.0507683592989275,0.514112903225806
"dag",0.5,"unif",1000,16,"dag_pc",0.0507683592989275,0.514112903225806
"dag",0.5,"unif",1000,16,"dag_bayes",0.0508041560677411,0.514112903225806
"sevt",0.8,"unif",1000,16,"tree_bayes",0.00587845669449497,0.264112903225806
"sevt",0.8,"unif",1000,16,"bhc",0.0283730065379669,0.550403225806452
"sevt",0.8,"unif",1000,16,"csbhc",0.0144379727008183,0.491935483870968
"sevt",0.8,"unif",1000,16,"dag_tabu",0.0199149474908684,0.48991935483871
"sevt",0.8,"unif",1000,16,"dag_pc",0.0199149474908684,0.48991935483871
"sevt",0.8,"unif",1000,16,"dag_bayes",0.0199068970403515,0.48991935483871
"dag",0.8,"unif",1000,16,"tree_bayes",0.0465928057617498,0.729838709677419
"dag",0.8,"unif",1000,16,"bhc",0.0403968379111371,0.729838709677419
"dag",0.8,"unif",1000,16,"csbhc",0.033752631845056,0.715725806451613
"dag",0.8,"unif",1000,16,"dag_tabu",0.0712703386647887,0.604838709677419
"dag",0.8,"unif",1000,16,"dag_pc",0.0681807603262895,0.661290322580645
"dag",0.8,"unif",1000,16,"dag_bayes",0.0705378090793876,0.604838709677419
"sevt",0,"exp",5000,16,"tree_bayes",0.0189842022583269,0.854838709677419
"sevt",0,"exp",5000,16,"bhc",0.0098206465497308,0.875
"sevt",0,"exp",5000,16,"csbhc",0.017662813341093,0.86491935483871
"sevt",0,"exp",5000,16,"dag_tabu",0.0165315128796887,1
"sevt",0,"exp",5000,16,"dag_pc",0.125377864387538,0.903225806451613
"sevt",0,"exp",5000,16,"dag_bayes",0.0165328596630551,1
"dag",0,"exp",5000,16,"tree_bayes",0.00142620547765632,0.836693548387097
"dag",0,"exp",5000,16,"bhc",0.0238356744821983,0.824596774193548
"dag",0,"exp",5000,16,"csbhc",0.00337052553097633,0.895161290322581
"dag",0,"exp",5000,16,"dag_tabu",0.00152226572263642,1
"dag",0,"exp",5000,16,"dag_pc",0.0791368199728958,0.935483870967742
"dag",0,"exp",5000,16,"dag_bayes",0.00152399863818078,1
"sevt",0.5,"exp",5000,16,"tree_bayes",0.00100957035952154,0.360887096774194
"sevt",0.5,"exp",5000,16,"bhc",0.0212389558136535,0.639112903225806
"sevt",0.5,"exp",5000,16,"csbhc",0.00494814909519781,0.622983870967742
"sevt",0.5,"exp",5000,16,"dag_tabu",0.0086784978955704,0.903225806451613
"sevt",0.5,"exp",5000,16,"dag_pc",0.00738728632099711,0.903225806451613
"sevt",0.5,"exp",5000,16,"dag_bayes",0.0086784978955704,0.903225806451613
"dag",0.5,"exp",5000,16,"tree_bayes",0.0300622009068783,0.685483870967742
"dag",0.5,"exp",5000,16,"bhc",0.0378184980121939,0.792338709677419
"dag",0.5,"exp",5000,16,"csbhc",0.0354799674095644,0.80241935483871
"dag",0.5,"exp",5000,16,"dag_tabu",0.0328698307927937,0.967741935483871
"dag",0.5,"exp",5000,16,"dag_pc",0.0328698307927937,0.967741935483871
"dag",0.5,"exp",5000,16,"dag_bayes",0.0328694800908206,0.967741935483871
"sevt",0.8,"exp",5000,16,"tree_bayes",0.197799164933611,0.129032258064516
"sevt",0.8,"exp",5000,16,"bhc",0.204803257920581,0.44758064516129
"sevt",0.8,"exp",5000,16,"csbhc",0.204817737952811,0.44758064516129
"sevt",0.8,"exp",5000,16,"dag_tabu",0.213834492494979,0.508064516129032
"sevt",0.8,"exp",5000,16,"dag_pc",0.213834492494979,0.508064516129032
"sevt",0.8,"exp",5000,16,"dag_bayes",0.213834587097298,0.508064516129032
"dag",0.8,"exp",5000,16,"tree_bayes",0.00459746108933376,1
"dag",0.8,"exp",5000,16,"bhc",0.0123338047269178,0.709677419354839
"dag",0.8,"exp",5000,16,"csbhc",0.012935238790426,0.711693548387097
"dag",0.8,"exp",5000,16,"dag_tabu",0.0117772466928393,0.483870967741935
"dag",0.8,"exp",5000,16,"dag_pc",0.0117772466928393,0.483870967741935
"dag",0.8,"exp",5000,16,"dag_bayes",0.0117775688822148,0.483870967741935
"sevt",0,"unif",5000,16,"tree_bayes",0.00731986937977933,0.76008064516129
"sevt",0,"unif",5000,16,"bhc",0.00763975136402834,0.756048387096774
"sevt",0,"unif",5000,16,"csbhc",0.013810857108491,0.804435483870968
"sevt",0,"unif",5000,16,"dag_tabu",0.0176295603406874,1
"sevt",0,"unif",5000,16,"dag_pc",0.00899605358440209,0.774193548387097
"sevt",0,"unif",5000,16,"dag_bayes",0.0176295603406874,1
"dag",0,"unif",5000,16,"tree_bayes",0.00748086432809114,0.917338709677419
"dag",0,"unif",5000,16,"bhc",0.0212868824877022,0.868951612903226
"dag",0,"unif",5000,16,"csbhc",0.00814670112744248,0.82258064516129
"dag",0,"unif",5000,16,"dag_tabu",0.00320194796241691,1
"dag",0,"unif",5000,16,"dag_pc",0.00320194796241691,1
"dag",0,"unif",5000,16,"dag_bayes",0.00320194796241691,1
"sevt",0.5,"unif",5000,16,"tree_bayes",0.11917965939137,0.298387096774194
"sevt",0.5,"unif",5000,16,"bhc",0.131055676485986,0.604838709677419
"sevt",0.5,"unif",5000,16,"csbhc",0.1309122483498,0.606854838709677
"sevt",0.5,"unif",5000,16,"dag_tabu",0.117040035463778,0.8125
"sevt",0.5,"unif",5000,16,"dag_pc",0.115543247899524,0.699596774193548
"sevt",0.5,"unif",5000,16,"dag_bayes",0.116865718182477,0.8125
"dag",0.5,"unif",5000,16,"tree_bayes",0.0018993797387183,0.733870967741935
"dag",0.5,"unif",5000,16,"bhc",0.00896196289319506,0.796370967741935
"dag",0.5,"unif",5000,16,"csbhc",0,0.75
"dag",0.5,"unif",5000,16,"dag_tabu",0.0190841389503325,0.838709677419355
"dag",0.5,"unif",5000,16,"dag_pc",0.0147287257002737,0.782258064516129
"dag",0.5,"unif",5000,16,"dag_bayes",0.0190271832501479,0.838709677419355
"sevt",0.8,"unif",5000,16,"tree_bayes",0.167544234480413,0.735887096774194
"sevt",0.8,"unif",5000,16,"bhc",0.150656465743565,0.610887096774194
"sevt",0.8,"unif",5000,16,"csbhc",0.156015595186513,0.657258064516129
"sevt",0.8,"unif",5000,16,"dag_tabu",0.172650805177804,0.80241935483871
"sevt",0.8,"unif",5000,16,"dag_pc",0.175097267989217,0.854838709677419
"sevt",0.8,"unif",5000,16,"dag_bayes",0.172714179679437,0.80241935483871
"dag",0.8,"unif",5000,16,"tree_bayes",0.000213928074627808,1
"dag",0.8,"unif",5000,16,"bhc",0.00739245183096904,0.443548387096774
"dag",0.8,"unif",5000,16,"csbhc",0.00182222106186269,0.502016129032258
"dag",0.8,"unif",5000,16,"dag_tabu",0.000931350761067984,0.483870967741935
"dag",0.8,"unif",5000,16,"dag_pc",0.000931350761067984,0.483870967741935
"dag",0.8,"unif",5000,16,"dag_bayes",0.000931161650248564,0.483870967741935
"sevt",0,"exp",500,17,"tree_bayes",0.102353174022576,0.689516129032258
"sevt",0,"exp",500,17,"bhc",0.118576299049715,0.747983870967742
"sevt",0,"exp",500,17,"csbhc",0.150936182129183,0.61491935483871
"sevt",0,"exp",500,17,"dag_tabu",0.116482264320266,0.516129032258065
"sevt",0,"exp",500,17,"dag_pc",0.116482264320266,0.516129032258065
"sevt",0,"exp",500,17,"dag_bayes",0.113027799799116,0.516129032258065
"dag",0,"exp",500,17,"tree_bayes",0.0412712144057286,0.842741935483871
"dag",0,"exp",500,17,"bhc",0.00841356582683989,0.707661290322581
