"","x"
"583",0.0379529958653439
"584",0.0542065564290747
"585",0.0788334785976271
"586",0.0222023668506272
"587",0.0274632100337296
"588",0.0776204686106663
"589",0.0666281754064103
"590",0.0675513024680153
"591",-0.0046099546142418
"592",0.0741834797774146
"593",0.0241896384804099
"594",0.0655999727300433
"595",-0.0133427262612652
"596",0.0787155200110988
"597",0.064255602313281
"598",0.0217621947520697
"599",0.0961207118920707
"600",0.0339130471308909
"601",0.0581139885247822
"602",0.0683446105063855
"603",0.0776910696287313
"604",0.0499497872105458
"605",0.062549104927327
"606",0.0877108265762953
"607",0.0396252732013698
"608",0.0332014284577188
"609",0.0262884569062482
"610",0.0251198670526922
"611",0.060336643039326
"612",0.0262870658905088
"613",0.0604923774631129
"614",0.032269520374506
"615",0.00308507198402247
"616",0.0978879767227729
"617",0.0548242937624329
"618",0.0409390466609978
"619",0.0543740357768709
"620",0.0701329833244457
"621",0.0246183511433051
"622",0.0674590223882918
"623",0.0821422645357506
"624",0.070496793575538
"625",0.00990021090554573
"626",0.0544850665293527
"627",-0.01280927293428
"628",0.0686856921866442
"629",0.0129159561587902
"630",-0.0257196328662624
"631",0.00201856820540947
"632",0.0916683876871723
"633",0.0262939208161615
"634",0.0359613429778178
"635",0.0624564027261093
"636",0.0582306796357931
"637",0.0950891755376935
"638",0.079181554972739
"639",0.0300609142327898
"640",0.0583516678885637
"641",0.0483428534348949
"642",0.0530678361302194
"643",0.0706933025247194
"644",0.0455694346613719
"645",0.064544560561124
"646",0.0522313800340275
"647",0.0442007149321742
"648",0.0406387072928792
"649",0.0531280516367084
"650",0.0672173082108344
"651",0.0593377387948015
"652",0.0126845148909415
"653",0.0369739804895709
"654",0.00466283394900446
"655",0.0871367499052667
"656",0.0479683597391998
"657",0.00376179383928095
"658",0.0252080528369044
"659",0.0350844539389029
"660",0.0717815302809041
"661",0.0845797694172257
"662",0.0902319125856448
"663",0.0172118588295205
"664",0.0354493140140845
"665",0.00988160641042597
"666",0.0358066443762978
"667",0.0792846128331075
"668",0.0196581638030649
"669",0.00272159377776399
"670",0.0599069729042348
"671",0.0184665527790776
"672",0.0599367785779908
"673",0.0463645831518261
"674",0.0365358204101618
"675",0.0826691986604851
"676",0.036065662909048
"677",0.0556362312470913
"678",0.0798580163282787
"679",0.0580580486494241
"680",0.0662867881603338
"681",0.0368279934450246
"682",0.0592988824748473
"683",0.0439061974195749
"684",0.0338450210592397
"685",0.0848179924637159
"686",0.0248909009820255
"687",0.0305209090835372
"688",0.0336120335505257
"689",0.0535733404090413
"690",0.000943415072025444
"691",0.0318231665779339
"692",0.0227563794058342
"693",0.0219683974826738
"694",0.0556513959362123
"695",0.0374028946243095
"696",0.0675107866681506
"697",0.034005194476889
"698",0.0484419202170017
"699",0.0481581901636755
"700",0.000543299667482247
"701",0.0818638848809406
"702",0.0244437833132119
"703",0.0653337206347304
"704",0.0414101635354483
"705",-0.000690888848899091
"706",-0.00528796271743397
"707",0.0134609393448873
"708",0.0192568081448094
"709",0.0161637461174081
"710",0.0270990618557922
"711",0.0173704404311231
"712",0.068124029234982
"713",0.00455148704285503
"714",0.0850338972570834
"715",0.0686067493441151
"716",0.0109157981713088
"717",0.0164136646456038
"718",0.0686143946807811
"719",0.00845758165499234
"720",0.0764612647085754
"721",0.0560097629901936
"722",0.0549874148601481
"723",0.0724388113019732
"724",0.0791229657659148
"725",0.0694985460083008
"726",0.0657096766112245
"727",0.0253264410863741
"728",-0.00130345999102405
"729",0.00644788642185201
"730",0.0393510305475327
"731",0.0635273321298801
"732",0.0408995497966158
"733",0.0617996643286365
"734",0.0360186847992851
"735",0.0595970553397682
"736",0.0570038303324006
"737",0.0494556198797027
"738",0.0796771888970562
"739",-0.000991172004077528
"740",0.0440411962673105
"741",0.00638860293935803
"742",0.036360650510295
"743",0.0891145438162736
"744",0.00707553379826573
"745",0.0378444312741814
"746",0.0423873515981134
"747",0.0692008805184045
